STATION,STATION_NAME,DATE,Visibility,Temperature,Humidity,WindSpeed,HourlyWindDirection
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,22-03-2014 16:51,10,36,48,14,290
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,22-03-2014 17:51,10,35,48,14,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,22-03-2014 18:51,10,35,44,14,330
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,22-03-2014 19:51,10,34,44,11,340
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,22-03-2014 20:51,10,32,45,11,340
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,22-03-2014 21:51,10,31,42,14,10
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,22-03-2014 22:51,10,29,45,10,360
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,22-03-2014 23:51,10,27,45,15,350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,22-03-2014 23:59,10,32,61,10,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 00:51,10,25,46,16,340
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 01:51,10,24,48,14,360
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 02:51,10,23,50,15,340
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 03:51,10,22,52,15,340
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 04:51,10,21,54,13,340
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 05:51,10,20,57,10,350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 06:51,10,21,54,11,350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 07:51,10,22,48,11,360
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 08:51,10,23,48,9,360
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 09:51,10,26,44,9,360
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 10:51,10,27,45,10,300
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 11:51,10,28,41,11,310
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 12:51,10,30,38,9,330
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 13:51,10,29,36,3,300
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 14:51,10,31,36,10,280
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 15:51,10,31,35,8,280
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 16:51,10,28,43,11,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 17:51,10,28,41,10,340
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 18:51,10,27,41,7,340
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 19:51,10,25,53,7,100
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 20:51,10,21,65,7,150
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 21:51,10,20,68,7,170
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 22:51,10,21,65,6,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 23:51,10,21,65,5,220
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,23-03-2014 23:59,10,32,61,10,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 00:51,10,21,65,5,220
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 01:51,10,20,68,5,240
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 02:51,10,21,62,6,330
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 03:51,10,21,57,8,340
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 04:51,10,20,60,7,350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 05:51,10,20,55,7,350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 06:51,10,22,50,5,360
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 07:51,10,23,44,5,330
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 08:51,10,26,40,6,310
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 09:51,10,28,37,7,280
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 10:51,10,29,34,8,300
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 11:51,10,32,30,3,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 12:51,10,32,32,7,310
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 13:51,10,34,32,8,270
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 14:51,10,34,34,8,290
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 15:51,10,35,34,10,250
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 16:51,10,34,37,11,280
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 17:51,10,32,41,9,270
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 18:51,10,31,45,8,230
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 19:51,10,30,49,7,230
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 20:51,10,29,51,8,220
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 21:51,10,29,54,8,230
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 22:51,10,29,56,7,230
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 23:51,10,31,56,13,240
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,24-03-2014 23:59,10,32,61,10,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 00:51,4,30,75,13,290
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 01:51,10,27,75,8,300
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 02:51,7,27,75,8,20
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 03:51,4,26,71,14,360
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 04:51,10,25,63,15,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 05:51,10,23,63,11,310
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 06:51,10,24,55,11,310
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 07:51,10,25,55,18,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 08:51,10,25,58,20,340
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 09:51,10,25,53,16,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 10:51,10,25,50,14,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 11:51,10,26,46,15,310
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 12:51,10,27,45,16,290
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 13:51,10,28,41,17,310
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 14:51,10,28,37,20,330
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 15:51,10,27,37,16,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 16:51,10,28,34,15,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 17:51,10,26,37,17,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 18:51,10,25,39,11,300
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 19:51,10,25,40,8,310
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 20:51,10,24,44,8,300
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 21:51,10,23,48,9,290
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 22:51,10,22,52,7,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 23:51,10,21,50,7,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,25-03-2014 23:59,10,32,61,10,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 00:51,10,20,50,5,350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 01:51,10,19,49,5,360
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 02:51,10,18,54,3,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 03:51,10,18,57,0,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 04:51,10,17,62,0,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 05:51,10,16,67,3,250
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 06:51,10,20,57,0,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 07:51,10,22,44,5,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 08:51,10,25,40,7,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 09:51,10,28,37,10,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 10:51,10,30,36,13,200
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 11:51,10,32,35,11,230
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 12:51,10,35,34,8,200
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 13:51,10,37,34,13,170
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 14:51,10,38,34,13,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 15:51,10,38,36,13,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 16:51,10,38,39,16,170
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 17:51,10,37,42,21,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 18:51,10,37,42,13,170
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 19:51,10,37,42,18,170
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 20:51,10,38,41,15,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 21:51,10,38,43,18,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 22:51,10,39,39,23,200
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 23:51,10,38,41,18,200
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,26-03-2014 23:59,10,32,61,10,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 00:51,10,38,43,17,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 01:51,10,39,41,16,200
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 02:51,10,38,52,18,200
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 03:51,10,35,72,15,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 04:51,10,35,72,15,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 05:51,10,34,79,14,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 06:51,6,35,78,14,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 07:51,8,36,79,14,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 08:51,8,38,79,18,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 09:51,3,38,83,17,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 10:51,3,39,79,20,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 11:51,5,39,79,16,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 12:51,10,42,76,18,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 13:51,8,43,80,17,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 14:51,10,44,76,18,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 15:51,6,44,79,15,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 16:51,10,46,77,13,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 17:51,8,48,77,16,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 18:51,10,49,77,21,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 19:51,8,49,77,20,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 20:51,10,50,77,18,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 21:51,5,50,80,17,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 22:51,10,53,77,24,200
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 23:51,10,55,74,24,210
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,27-03-2014 23:59,10,32,61,10,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 00:51,10,50,71,24,250
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 01:51,10,45,77,22,240
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 02:51,6,44,83,15,250
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 03:51,4,42,85,14,240
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 04:51,10,42,82,23,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 05:51,10,37,79,20,340
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 06:51,6,36,82,15,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 07:51,10,38,79,15,320
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 08:51,10,39,73,14,340
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 09:51,10,38,73,14,330
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 10:51,10,39,70,11,340
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 11:51,10,40,65,6,350
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 12:51,10,40,65,6,220
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 13:51,10,40,65,6,270
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 14:51,10,41,62,5,300
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 15:51,10,39,67,10,70
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 16:51,10,38,65,7,80
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 17:51,10,37,67,8,80
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 18:51,10,36,67,9,40
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 19:51,10,35,70,9,60
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 20:51,10,35,70,9,70
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 21:51,10,34,73,9,80
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 22:51,10,34,70,9,90
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 23:51,10,34,70,3,100
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,28-03-2014 23:59,10,32,61,10,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 00:51,10,34,67,3,360
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 01:51,10,33,72,6,360
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 02:51,10,33,72,9,30
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 03:51,10,33,72,10,20
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 04:51,10,33,72,13,10
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 05:51,10,33,75,10,20
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 06:51,10,33,75,14,20
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 07:51,10,33,78,14,30
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 08:51,10,35,72,14,30
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 09:51,10,36,70,11,30
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 10:51,10,36,70,14,30
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 11:51,10,37,67,20,20
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 12:51,10,38,62,16,30
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 13:51,10,39,57,17,40
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 14:51,10,40,58,17,20
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 15:51,10,41,53,15,40
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 16:51,10,39,43,14,40
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 17:51,10,37,36,9,40
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 18:51,10,34,46,5,40
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 19:51,10,33,49,3,20
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 20:51,10,33,47,3,20
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 21:51,10,30,58,5,340
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 22:51,10,29,61,0,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 23:51,10,29,58,0,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,29-03-2014 23:59,10,32,61,10,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 00:51,10,28,63,0,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 01:51,10,28,63,3,300
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 02:51,10,28,63,0,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 03:51,10,26,71,0,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 04:51,10,26,71,0,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 05:51,10,27,69,0,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 06:51,10,31,67,0,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 07:51,10,35,64,3,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 08:51,10,39,48,7,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 09:51,10,44,37,6,220
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 10:51,10,46,35,0,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 11:51,10,50,32,5,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 12:51,10,53,32,13,200
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 13:51,10,55,30,14,210
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 14:51,10,57,29,11,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 15:51,10,57,30,13,220
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 16:51,10,55,35,14,220
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 17:51,10,53,40,10,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 18:51,10,48,52,9,170
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 19:51,10,47,56,8,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 20:51,10,44,60,7,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 21:51,10,41,65,8,160
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 22:51,10,45,56,8,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 23:51,10,44,58,8,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,30-03-2014 23:59,10,32,61,10,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 00:51,10,45,56,9,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 01:51,10,45,56,9,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 02:51,10,47,52,11,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 03:51,10,46,54,8,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 04:51,10,43,60,7,160
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 05:51,10,43,63,8,150
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 06:51,10,46,56,9,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 07:51,10,50,50,13,170
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 08:51,10,52,47,15,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 09:51,10,58,38,15,180
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 10:51,10,62,28,24,200
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 11:51,10,65,26,21,190
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 12:51,10,67,24,23,160
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 13:51,10,67,25,26,170
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 14:51,10,64,29,24,160
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 15:51,10,64,26,29,170
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 16:51,10,64,25,25,160
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 17:51,10,63,26,21,170
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 18:51,10,62,26,25,170
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 19:51,10,60,35,25,170
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 20:51,10,59,36,20,170
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,31-03-2014 21:51,10,56,49,18,180
